date,hour,holiday,workingday,weekday,weather_type,temp,ftemp,humidity,wind_speed,casual,subscribed,usage
2012-01-13,13,0,1,5,1,0.26,-,0.33,0.5224,56,420,476
2012-01-13,14,0,1,5,1,0.26,0.2121,0.33,0.5522,40,357,397
2012-01-13,15,0,1,5,1,0.26,-,0.33,0.5821,60,369,429
2012-01-13,16,0,1,5,1,0.28,0.2424,0.3,0.4627,72,645,717
2012-01-13,17,0,1,5,1,0.28,0.2424,0.33,0.4179,60,951,1011
2012-01-13,18,0,1,5,1,0.26,0.2273,0.38,0.2985,28,882,910
2012-01-13,19,0,1,5,1,0.26,0.2424,0.38,0.2836,28,597,625
2012-01-13,20,0,1,5,1,0.24,0.2424,0.41,0.1642,24,390,414
2012-01-13,21,0,1,5,1,0.24,0.2121,0.41,0.2836,28,285,313
2012-01-13,22,0,1,5,1,0.2,0.1818,0.47,0.3284,28,174,202
2012-01-13,23,0,1,5,1,0.18,0.1818,0.47,0.19399999999999998,20,180,200
2012-01-18,0,0,1,3,2,0.46,0.4545,0.77,0.3284,12,42,54
2012-01-18,1,0,1,3,2,0.46,0.4545,0.77,0.3284,0,30,30
2012-01-18,2,0,1,3,2,0.44,0.4394,0.51,0.4925,4,3,7
2012-01-18,3,0,1,3,2,0.44,0.4394,0.51,0.4925,4,9,13
2012-01-18,4,0,1,3,1,0.34,0.2879,0.46,0.5224,0,3,3
2012-01-18,5,0,1,3,1,0.34,0.2879,0.46,0.5224,0,87,87
2012-01-18,6,0,1,3,1,0.34,0.2879,0.36,0.5224,0,264,264
2012-01-18,7,0,1,3,1,0.32,-,0.42,0.3582,4,786,790
2012-01-18,8,0,1,3,1,0.3,-,0.52,0.4179,60,1422,1482
2012-01-18,9,0,1,3,1,0.28,-,0.52,0.3284,24,588,612
2012-01-18,10,0,1,3,1,0.3,0.2727,0.42,0.4627,20,264,284
2012-01-18,11,0,1,3,1,0.3,-,0.42,0.3881,16,330,346
2012-01-18,12,0,1,3,1,0.3,0.2576,0.39,0.4925,24,465,489
2012-01-18,13,0,1,3,1,0.3,-,0.42,0.4627,24,372,396
2012-01-18,14,0,1,3,1,0.3,0.2727,0.33,0.3881,28,294,322
2012-01-18,15,0,1,3,1,0.3,-,0.33,0.5224,32,366,398
2012-01-18,16,0,1,3,1,0.28,-,0.3,0.5224,52,489,541
2012-01-18,17,0,1,3,1,0.26,0.2121,0.33,0.4478,32,1014,1046
2012-01-18,18,0,1,3,1,0.24,-,0.32,0.3582,32,1041,1073
2012-01-18,19,0,1,3,1,0.22,0.19699999999999998,0.37,0.3881,20,753,773
2012-01-18,20,0,1,3,1,0.22,0.2121,0.37,0.2537,4,492,496
2012-01-18,21,0,1,3,1,0.2,-,0.4,0.4179,20,357,377
2012-01-18,22,0,1,3,1,0.18,-,0.47,0.2537,16,222,238
2012-01-18,23,0,1,3,1,0.16,0.1364,0.47,0.2985,8,108,116
2012-01-19,0,0,1,4,1,0.14,0.1364,0.5,0.19399999999999998,0,48,48
2012-01-19,1,0,1,4,1,0.14,0.1515,0.5,0.1642,0,15,15
2012-01-19,2,0,1,4,1,0.14,0.1515,0.5,0.1343,0,9,9
2012-01-19,3,0,1,4,1,0.12,0.1515,0.54,0.1045,0,12,12
2012-01-19,4,0,1,4,1,0.12,0.1515,0.54,0.1045,0,3,3
2012-01-19,5,0,1,4,1,0.12,0.1212,0.55,0.2537,0,57,57
2012-01-19,6,0,1,4,1,0.12,-,0.54,0.1642,0,258,258
2012-01-19,7,0,1,4,1,0.12,0.1667,0.54,0.0896,8,612,620
2012-01-19,8,0,1,4,1,0.12,0.1515,0.54,0.1045,36,1242,1278
2012-01-19,9,0,1,4,1,0.12,0.19699999999999998,0.54,0.0,24,612,636
2012-01-19,10,0,1,4,1,0.14,0.2121,0.59,0.0,40,294,334
2012-01-19,11,0,1,4,1,0.16,0.1667,0.55,0.1642,24,279,303
2012-01-19,12,0,1,4,1,0.2,0.19699999999999998,0.51,0.19399999999999998,20,318,338
2012-01-19,13,0,1,4,1,0.22,0.2121,0.47,0.2836,24,354,378
2012-01-19,14,0,1,4,1,0.24,0.2273,0.44,0.19399999999999998,60,312,372
2012-01-19,15,0,1,4,1,0.26,0.2273,0.44,0.2985,36,354,390
2012-01-19,16,0,1,4,1,0.26,0.2273,0.41,0.3284,32,555,587
2012-01-19,17,0,1,4,2,0.26,0.2273,0.44,0.3284,84,1092,1176
2012-01-19,18,0,1,4,2,0.26,0.2273,0.44,0.3284,64,1035,1099
2012-01-19,19,0,1,4,2,0.26,-,0.48,0.2985,20,687,707
2012-01-19,20,0,1,4,1,0.26,0.2121,0.52,0.4478,28,552,580
2012-01-19,21,0,1,4,1,0.26,-,0.44,0.3582,16,351,367
2012-01-19,22,0,1,4,2,0.26,0.2273,0.44,0.4179,0,270,270
2012-01-19,23,0,1,4,1,0.26,0.2273,0.48,0.3284,4,165,169
2012-01-20,0,0,1,5,2,0.26,-,0.48,0.2985,12,72,84
2012-01-20,1,0,1,5,1,0.26,0.2727,0.48,0.1343,0,45,45
2012-01-20,2,0,1,5,1,0.26,0.2727,0.48,0.1343,0,33,33
2012-01-20,3,0,1,5,1,0.24,0.2576,0.52,0.1045,0,12,12
2012-01-20,4,0,1,5,1,0.22,0.2424,0.6,0.1045,0,9,9
2012-01-20,5,0,1,5,1,0.22,0.2424,0.6,0.1045,0,57,57
2012-01-20,6,0,1,5,1,0.24,0.2121,0.6,0.2836,0,204,204
2012-01-20,7,0,1,5,1,0.22,0.2121,0.69,0.2239,8,549,557
2012-01-20,8,0,1,5,1,0.22,0.2121,0.64,0.2537,16,1263,1279
2012-01-20,9,0,1,5,1,0.22,-,0.47,0.3881,84,726,810
2012-01-20,10,0,1,5,2,0.22,0.2121,0.44,0.2836,4,288,292
2012-01-20,11,0,1,5,2,0.2,0.1818,0.32,0.3582,24,351,375
2012-01-20,12,0,1,5,2,0.2,0.1818,0.34,0.3284,20,357,377
2012-01-20,13,0,1,5,1,0.22,0.2121,0.32,0.2985,48,432,480
2012-01-20,14,0,1,5,2,0.22,0.2121,0.35,0.2985,32,321,353
2012-01-20,15,0,1,5,2,0.22,0.2273,0.35,0.19399999999999998,48,432,480
2012-01-20,16,0,1,5,2,0.2,0.2121,0.37,0.1642,44,489,533
2012-01-20,17,0,1,5,2,0.22,0.2576,0.32,0.0896,36,1020,1056
2012-01-20,18,0,1,5,2,0.2,0.2273,0.34,0.0896,20,888,908
2012-01-20,19,0,1,5,2,0.2,0.2273,0.37,0.1045,24,558,582
2012-01-20,20,0,1,5,2,0.2,0.2273,0.34,0.0896,4,423,427
2012-01-20,21,0,1,5,2,0.2,0.2273,0.37,0.0896,20,297,317
2012-01-20,22,0,1,5,2,0.2,-,0.37,0.2239,4,213,217
2012-01-20,23,0,1,5,3,0.16,-,0.64,0.2239,12,105,117
2012-01-21,0,0,0,6,3,0.16,0.1515,0.64,0.2239,0,72,72
2012-01-21,1,0,0,6,4,0.14,0.1364,0.86,0.19399999999999998,4,66,70
2012-01-21,2,0,0,6,3,0.14,0.2121,0.86,0.0,4,75,79
2012-01-21,3,0,0,6,3,0.14,-,0.93,0.0896,0,39,39
2012-01-21,4,0,0,6,3,0.16,0.19699999999999998,0.86,0.0896,0,3,3
2012-01-21,5,0,0,6,3,0.16,0.1818,0.86,0.1045,0,6,6
2012-01-21,6,0,0,6,3,0.16,-,0.93,0.1642,0,3,3
2012-01-21,7,0,0,6,3,0.16,0.1667,0.93,0.1642,12,30,42
2012-01-21,8,0,0,6,2,0.16,0.1515,0.93,0.2537,12,66,78
2012-01-21,9,0,0,6,2,0.16,0.1515,0.93,0.2537,8,120,128
2012-01-21,10,0,0,6,3,0.16,-,0.93,0.2537,0,135,135
2012-01-21,11,0,0,6,2,0.18,0.2121,0.86,0.1045,4,186,190
2012-01-21,12,0,0,6,2,0.2,0.2121,0.8,0.1642,20,186,206
2012-01-21,13,0,0,6,2,0.2,0.19699999999999998,0.8,0.2537,40,198,238
2012-01-21,14,0,0,6,3,0.2,0.19699999999999998,0.8,0.19399999999999998,24,267,291
2012-01-21,15,0,0,6,3,0.2,0.19699999999999998,0.8,0.19399999999999998,24,339,363
2012-01-21,16,0,0,6,2,0.2,0.1818,0.8,0.2985,20,339,359
2012-01-21,17,0,0,6,2,0.2,0.1818,0.8,0.3881,28,297,325
2012-01-21,18,0,0,6,2,0.2,0.1818,0.75,0.3881,12,321,333
2012-01-21,19,0,0,6,2,0.18,0.1515,0.8,0.3881,0,255,255
2012-01-21,20,0,0,6,2,0.18,0.1667,0.8,0.2985,20,186,206
2012-01-21,21,0,0,6,1,0.18,0.1515,0.74,0.3284,20,192,212
2012-01-21,22,0,0,6,2,0.18,0.1667,0.74,0.2985,12,168,180
2012-01-21,23,0,0,6,2,0.16,0.1515,0.8,0.2537,4,153,157
2012-01-22,0,0,0,0,1,0.16,0.1364,0.8,0.2985,4,153,157
2012-01-22,1,0,0,0,2,0.18,0.1667,0.74,0.2985,4,147,151
2012-01-22,2,0,0,0,2,0.18,0.1667,0.74,0.2836,4,138,142
2012-01-22,3,0,0,0,2,0.18,0.1667,0.69,0.2836,4,60,64
2012-01-22,4,0,0,0,3,0.16,0.1364,0.8,0.2836,4,3,7
2012-01-22,5,0,0,0,3,0.16,-,0.74,0.2239,4,6,10
2012-01-22,6,0,0,0,2,0.16,-,0.74,0.2239,0,12,12
2012-01-22,7,0,0,0,2,0.16,-,0.74,0.2239,8,33,41
2012-01-22,8,0,0,0,2,0.16,0.1515,0.74,0.2239,12,87,99
2012-01-22,9,0,0,0,2,0.16,-,0.74,0.2239,36,162,198
2012-01-22,10,0,0,0,2,0.16,-,0.74,0.2836,36,360,396
2012-01-22,11,0,0,0,3,0.16,-,0.8,0.2537,72,345,417
2012-01-22,12,0,0,0,2,0.16,0.1515,0.8,0.2239,96,483,579
2012-01-22,13,0,0,0,2,0.16,0.1818,0.8,0.1343,96,525,621
2012-01-22,14,0,0,0,2,0.16,0.1667,0.8,0.1642,76,489,565
2012-01-22,15,0,0,0,2,0.16,0.1515,0.8,0.19399999999999998,108,447,555
2012-01-22,16,0,0,0,2,0.16,0.1515,0.8,0.19399999999999998,48,429,477
2012-01-22,17,0,0,0,2,0.16,-,0.8,0.1045,32,300,332
2012-01-22,18,0,0,0,3,0.16,0.1818,0.86,0.1045,44,330,374
2012-01-22,19,0,0,0,3,0.16,0.1818,0.86,0.1045,36,240,276
2012-01-22,20,0,0,0,3,0.16,0.1667,0.86,0.1642,20,207,227
2012-01-22,21,0,0,0,3,0.16,0.1818,0.86,0.1045,32,108,140
2012-01-22,22,0,0,0,2,0.16,0.19699999999999998,0.93,0.0896,0,174,174
2012-01-22,23,0,0,0,2,0.16,0.1818,0.93,0.1045,8,105,113
2012-01-23,0,0,1,1,2,0.18,-,0.86,0.0,8,51,59
2012-01-23,1,0,1,1,2,0.18,0.2121,0.86,0.1045,0,12,12
2012-01-23,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0,6,6
2012-01-23,3,0,1,1,2,0.18,0.2424,0.86,0.0,0,3,3
2012-01-23,4,0,1,1,2,0.2,0.2576,0.8,0.0,0,3,3
2012-01-23,5,0,1,1,2,0.2,-,0.86,0.0,0,57,57
2012-01-23,6,0,1,1,2,0.2,-,0.86,0.0,24,108,132
2012-01-23,7,0,1,1,3,0.2,0.2576,0.86,0.0,32,342,374
2012-01-23,8,0,1,1,3,0.2,-,0.86,0.1343,20,801,821
2012-01-23,9,0,1,1,2,0.2,-,0.86,0.0896,52,594,646
2012-01-23,10,0,1,1,2,0.2,0.2576,0.93,0.0,40,417,457
2012-01-23,11,0,1,1,2,0.2,0.2273,0.93,0.0896,20,171,191
2012-01-23,12,0,1,1,2,0.22,0.2727,0.93,0.0,40,156,196
2012-01-23,13,0,1,1,3,0.22,0.2576,0.93,0.0896,20,96,116
2012-01-23,14,0,1,1,3,0.22,-,0.93,0.19399999999999998,52,144,196
2012-01-23,15,0,1,1,2,0.22,-,1.0,0.2239,40,192,232
2012-01-23,16,0,1,1,2,0.24,-,0.93,0.1642,56,324,380
2012-01-23,17,0,1,1,2,0.24,0.2576,0.96,0.1045,24,810,834
2012-01-23,18,0,1,1,2,0.24,0.2424,0.93,0.1343,28,825,853
2012-01-23,19,0,1,1,2,0.26,-,0.93,0.1642,36,633,669
2012-01-23,20,0,1,1,2,0.26,0.2576,1.0,0.1642,32,483,515
2012-01-23,21,0,1,1,2,0.26,0.2424,1.0,0.2836,32,336,368
2012-01-23,22,0,1,1,2,0.26,0.2424,1.0,0.2836,16,192,208
2012-01-23,23,0,1,1,2,0.28,0.2576,0.93,0.3284,8,105,113
2012-01-24,0,0,1,2,2,0.3,0.2879,1.0,0.2836,24,57,81
2012-01-24,1,0,1,2,2,0.32,0.303,0.93,0.2537,8,21,29
2012-01-24,2,0,1,2,2,0.32,0.303,0.93,0.2239,8,18,26
2012-01-24,3,0,1,2,2,0.32,-,0.93,0.1343,0,9,9
2012-01-24,4,0,1,2,2,0.3,0.3182,1.0,0.0896,0,6,6
2012-01-24,5,0,1,2,2,0.3,0.3182,1.0,0.0896,0,78,78
2012-01-24,6,0,1,2,2,0.32,0.3182,0.93,0.19399999999999998,4,264,268
2012-01-24,7,0,1,2,2,0.32,0.3333,0.93,0.1343,44,663,707
2012-01-24,8,0,1,2,2,0.32,0.3333,0.93,0.1343,44,1437,1481
2012-01-24,9,0,1,2,2,0.32,0.3333,0.87,0.0896,44,732,776
2012-01-24,10,0,1,2,1,0.32,-,0.93,0.0896,92,279,371
2012-01-24,11,0,1,2,1,0.34,0.3333,0.87,0.1343,120,369,489
2012-01-24,12,0,1,2,1,0.34,0.3333,0.87,0.1642,100,450,550
2012-01-24,13,0,1,2,1,0.34,0.3333,0.87,0.1642,132,510,642
2012-01-24,14,0,1,2,1,0.36,0.3485,0.81,0.2239,140,414,554
2012-01-24,15,0,1,2,2,0.4,0.4091,0.71,0.1642,208,468,676
2012-01-24,16,0,1,2,1,0.4,0.4091,0.71,0.1343,140,729,869
2012-01-24,17,0,1,2,1,0.42,0.4242,0.67,0.0896,164,1422,1586
2012-01-24,18,0,1,2,1,0.4,-,0.62,0.0896,128,1173,1301
2012-01-24,19,0,1,2,1,0.44,0.4394,0.51,0.0896,80,933,1013
2012-01-24,20,0,1,2,1,0.32,0.3485,0.76,0.0,72,633,705
2012-01-24,21,0,1,2,1,0.36,0.3788,0.71,0.0,72,462,534
2012-01-24,22,0,1,2,1,0.32,0.3485,0.81,0.0,56,333,389
2012-01-24,23,0,1,2,1,0.32,-,0.76,0.0,76,240,316
2012-01-25,0,0,1,3,1,0.26,0.303,0.93,0.0,24,75,99
2012-01-25,1,0,1,3,1,0.3,0.2879,0.7,0.2239,16,27,43
2012-01-25,2,0,1,3,1,0.28,0.2727,0.7,0.19399999999999998,12,9,21
2012-01-25,3,0,1,3,1,0.26,0.2576,0.75,0.19399999999999998,0,3,3
2012-01-25,4,0,1,3,1,0.26,0.2424,0.7,0.2836,0,12,12
2012-01-25,5,0,1,3,1,0.26,0.2424,0.7,0.2836,0,99,99
2012-01-25,6,0,1,3,1,0.24,0.2273,0.73,0.2239,4,261,265
2012-01-25,7,0,1,3,1,0.24,0.2273,0.75,0.2239,56,729,785
2012-01-25,8,0,1,3,1,0.24,0.2273,0.7,0.2537,72,1485,1557
2012-01-25,9,0,1,3,1,0.24,-,0.7,0.2537,72,654,726
2012-01-25,10,0,1,3,2,0.26,-,0.7,0.3284,120,333,453
2012-01-25,11,0,1,3,2,0.3,-,0.61,0.2985,208,315,523
2012-01-25,12,0,1,3,1,0.32,-,0.53,0.1343,184,441,625
2012-01-25,13,0,1,3,1,0.34,0.3333,0.49,0.1343,252,447,699
2012-01-25,14,0,1,3,1,0.34,0.3485,0.49,0.0896,212,321,533
2012-01-25,15,0,1,3,1,0.36,-,0.46,0.0,120,375,495
2012-01-25,16,0,1,3,1,0.34,0.3333,0.53,0.1642,116,651,767
2012-01-25,17,0,1,3,1,0.36,0.3485,0.53,0.1642,108,1329,1437
2012-01-25,18,0,1,3,1,0.32,0.3333,0.66,0.1343,96,1245,1341
2012-01-25,19,0,1,3,2,0.34,0.3636,0.53,0.0,20,933,953
2012-01-25,20,0,1,3,1,0.32,0.3182,0.61,0.19399999999999998,40,675,715
2012-01-25,21,0,1,3,1,0.3,0.3333,0.65,0.0,76,498,574
2012-01-25,22,0,1,3,1,0.3,-,0.65,0.0896,48,303,351
2012-01-25,23,0,1,3,2,0.28,0.3182,0.65,0.0,12,189,201
2012-01-26,0,0,1,4,2,0.28,0.2879,0.75,0.1045,12,66,78
2012-01-26,1,0,1,4,2,0.28,-,0.75,0.0,20,48,68
2012-01-26,2,0,1,4,2,0.28,0.2727,0.75,0.1642,4,18,22
2012-01-26,3,0,1,4,2,0.28,0.303,0.75,0.0896,4,15,19
2012-01-26,4,0,1,4,1,0.28,0.3182,0.75,0.0,0,9,9
2012-01-26,5,0,1,4,2,0.3,-,0.75,0.1045,0,84,84
2012-01-26,6,0,1,4,2,0.28,-,0.81,0.0,0,264,264
2012-01-26,7,0,1,4,2,0.28,-,0.81,0.0896,44,684,728
2012-01-26,8,0,1,4,2,0.28,0.303,0.81,0.0896,64,1542,1606
2012-01-26,9,0,1,4,2,0.3,0.3333,0.81,0.0,72,768,840
2012-01-26,10,0,1,4,2,0.3,0.303,0.81,0.1343,64,276,340
2012-01-26,11,0,1,4,2,0.3,0.3182,0.87,0.1045,44,300,344
2012-01-26,12,0,1,4,2,0.34,0.3333,0.81,0.1343,116,408,524
2012-01-26,13,0,1,4,2,0.38,0.3939,0.71,0.0,68,468,536
2012-01-26,14,0,1,4,2,0.4,-,0.71,0.1045,64,336,400
2012-01-26,15,0,1,4,2,0.42,0.4242,0.71,0.1045,88,426,514
2012-01-26,16,0,1,4,2,0.4,-,0.71,0.0896,60,627,687
2012-01-26,17,0,1,4,2,0.42,0.4242,0.71,0.0,64,1191,1255
2012-01-26,18,0,1,4,2,0.42,0.4242,0.71,0.0,48,1182,1230
2012-01-26,19,0,1,4,2,0.4,0.4091,0.76,0.1045,44,906,950
2012-01-26,20,0,1,4,2,0.4,0.4091,0.82,0.1343,32,648,680
2012-01-26,21,0,1,4,2,0.4,-,0.76,0.1045,32,552,584
2012-01-26,22,0,1,4,1,0.38,0.3939,0.82,0.1045,12,417,429
2012-01-26,23,0,1,4,2,0.4,0.4091,0.82,0.0,20,258,278
2012-01-27,0,0,1,5,2,0.4,0.4091,0.82,0.2537,24,96,120
2012-01-27,1,0,1,5,2,0.4,0.4091,0.87,0.2239,24,69,93
2012-01-27,2,0,1,5,1,0.42,0.4242,0.94,0.1343,8,33,41
2012-01-27,3,0,1,5,2,0.42,0.4242,0.94,0.2836,12,15,27
2012-01-27,4,0,1,5,2,0.4,0.4091,1.0,0.2985,4,9,13
2012-01-27,5,0,1,5,2,0.42,-,0.94,0.3284,0,72,72
2012-01-27,6,0,1,5,2,0.42,0.4242,1.0,0.3284,0,216,216
2012-01-27,7,0,1,5,2,0.42,0.4242,1.0,0.2985,24,384,408
2012-01-27,8,0,1,5,3,0.5,0.4848,0.88,0.2836,56,618,674
2012-01-27,9,0,1,5,3,0.5,0.4848,0.88,0.2836,24,303,327
2012-01-27,10,0,1,5,3,0.48,-,1.0,0.1642,36,351,387
2012-01-27,11,0,1,5,2,0.48,0.4697,0.94,0.1343,40,285,325
2012-01-27,12,0,1,5,2,0.5,0.4848,0.88,0.1642,100,465,565
2012-01-27,13,0,1,5,1,0.5,0.4848,0.59,0.4627,104,525,629
2012-01-27,14,0,1,5,1,0.5,-,0.55,0.5522,92,459,551
2012-01-27,15,0,1,5,1,0.48,0.4697,0.51,0.3284,108,510,618
2012-01-27,16,0,1,5,1,0.44,-,0.51,0.5522,104,723,827
2012-01-27,17,0,1,5,1,0.42,0.4242,0.5,0.5821,64,1218,1282
2012-01-27,18,0,1,5,1,0.4,0.4091,0.5,0.4925,80,1089,1169
2012-01-27,19,0,1,5,1,0.36,-,0.5,0.3881,40,723,763
2012-01-27,20,0,1,5,1,0.34,0.303,0.53,0.3582,24,459,483
2012-01-27,21,0,1,5,1,0.34,-,0.53,0.5224,32,381,413
2012-01-27,22,0,1,5,1,0.34,0.303,0.49,0.3881,44,324,368
2012-01-27,23,0,1,5,1,0.32,0.2879,0.49,0.4179,32,234,266
2012-01-28,0,0,0,6,1,0.3,-,0.52,0.2836,4,204,208
2012-01-28,1,0,0,6,1,0.3,-,0.52,0.1642,4,171,175
2012-01-28,2,0,0,6,1,0.26,-,0.6,0.0,12,114,126
2012-01-28,3,0,0,6,1,0.26,0.2879,0.6,0.0896,4,48,52
2012-01-28,4,0,0,6,1,0.26,-,0.6,0.1642,0,24,24
2012-01-28,5,0,0,6,1,0.24,-,0.75,0.0896,0,30,30
2012-01-28,6,0,0,6,1,0.24,-,0.7,0.0,12,36,48
2012-01-28,7,0,0,6,1,0.22,-,0.75,0.0,12,84,96
2012-01-28,8,0,0,6,1,0.2,0.2273,0.8,0.0896,36,246,282
2012-01-28,9,0,0,6,1,0.22,0.2727,0.8,0.0,52,435,487
2012-01-28,10,0,0,6,1,0.26,0.2727,0.7,0.1343,108,492,600
2012-01-28,11,0,0,6,1,0.3,0.303,0.56,0.1343,220,723,943
2012-01-28,12,0,0,6,1,0.3,0.2879,0.61,0.2836,280,732,1012
2012-01-28,13,0,0,6,1,0.34,0.3182,0.57,0.2537,320,879,1199
2012-01-28,14,0,0,6,1,0.38,0.3939,0.5,0.3881,492,717,1209
2012-01-28,15,0,0,6,1,0.4,0.4091,0.47,0.3284,360,960,1320
2012-01-28,16,0,0,6,1,0.42,-,0.44,0.3582,524,828,1352
2012-01-28,17,0,0,6,1,0.42,0.4242,0.44,0.3881,228,699,927
2012-01-28,18,0,0,6,1,0.42,0.4242,0.41,0.2239,160,603,763
2012-01-28,19,0,0,6,2,0.42,0.4242,0.41,0.5522,132,519,651
2012-01-28,20,0,0,6,1,0.4,0.4091,0.35,0.3881,20,345,365
2012-01-28,21,0,0,6,1,0.36,0.3333,0.29,0.3582,72,327,399
2012-01-28,22,0,0,6,1,0.34,0.3333,0.34,0.19399999999999998,24,291,315
2012-01-28,23,0,0,6,1,0.32,-,0.31,0.19399999999999998,24,237,261
2012-01-29,0,0,0,0,1,0.3,0.2879,0.33,0.2239,60,243,303
2012-01-29,1,0,0,0,1,0.3,0.2727,0.28,0.3582,20,204,224
2012-01-29,2,0,0,0,1,0.28,0.2576,0.26,0.3284,12,144,156
2012-01-29,3,0,0,0,1,0.26,0.2576,0.28,0.19399999999999998,16,51,67
2012-01-29,4,0,0,0,1,0.24,0.2576,0.3,0.0,0,15,15
2012-01-29,5,0,0,0,1,0.2,-,0.51,0.1343,4,18,22
2012-01-29,6,0,0,0,1,0.2,0.2273,0.4,0.1045,4,12,16
2012-01-29,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0,36,36
2012-01-29,8,0,0,0,1,0.18,-,0.4,0.1343,36,183,219
2012-01-29,9,0,0,0,1,0.18,-,0.43,0.1343,52,294,346
2012-01-29,10,0,0,0,1,0.24,-,0.35,0.1343,152,459,611
2012-01-29,11,0,0,0,1,0.28,0.2727,0.28,0.2239,228,594,822
2012-01-29,12,0,0,0,1,0.32,0.303,0.26,0.2239,292,645,937
2012-01-29,13,0,0,0,1,0.32,0.303,0.26,0.2239,312,714,1026
2012-01-29,14,0,0,0,1,0.32,-,0.26,0.2537,204,687,891
2012-01-29,15,0,0,0,1,0.36,0.3333,0.25,0.2836,272,726,998
2012-01-29,16,0,0,0,1,0.36,0.3333,0.21,0.4179,216,804,1020
2012-01-29,17,0,0,0,1,0.36,0.3333,0.21,0.4179,132,603,735
2012-01-29,18,0,0,0,1,0.34,0.303,0.23,0.3582,68,453,521
2012-01-29,19,0,0,0,1,0.32,0.303,0.29,0.2537,56,435,491
2012-01-29,20,0,0,0,1,0.3,-,0.39,0.2239,52,294,346
2012-01-29,21,0,0,0,1,0.3,0.2879,0.33,0.2836,0,207,207
2012-01-29,22,0,0,0,1,0.32,-,0.26,0.3881,28,171,199
2012-01-29,23,0,0,0,1,0.3,0.2727,0.33,0.3284,16,63,79
2012-02-03,0,0,1,5,1,0.32,0.2879,0.53,0.3881,4,111,115
2012-02-03,1,0,1,5,1,0.3,0.2727,0.56,0.3284,12,57,69
2012-02-03,2,0,1,5,1,0.3,-,0.52,0.2239,0,18,18
2012-02-03,3,0,1,5,1,0.28,0.2576,0.56,0.2985,0,12,12
2012-02-03,4,0,1,5,1,0.26,0.2576,0.6,0.2239,0,6,6
2012-02-03,5,0,1,5,1,0.26,-,0.6,0.2239,0,51,51
2012-02-03,6,0,1,5,1,0.24,0.2424,0.65,0.1642,0,264,264
2012-02-03,7,0,1,5,1,0.24,0.2273,0.65,0.2239,40,648,688
2012-02-03,8,0,1,5,1,0.24,0.2273,0.65,0.2239,48,1287,1335
2012-02-03,9,0,1,5,1,0.24,0.2273,0.65,0.19399999999999998,72,756,828
2012-02-03,10,0,1,5,1,0.28,0.2576,0.56,0.2836,60,342,402
2012-02-03,11,0,1,5,1,0.32,-,0.53,0.2985,60,447,507
2012-02-03,12,0,1,5,1,0.34,0.3333,0.46,0.1343,100,573,673
2012-02-03,13,0,1,5,1,0.36,-,0.46,0.0,100,519,619
2012-02-03,14,0,1,5,1,0.36,0.3485,0.46,0.2239,88,444,532
2012-02-03,15,0,1,5,1,0.38,0.3939,0.4,0.0,192,504,696
2012-02-03,16,0,1,5,1,0.4,0.4091,0.37,0.1045,144,825,969
2012-02-03,17,0,1,5,1,0.4,0.4091,0.37,0.0896,120,1374,1494
2012-02-03,18,0,1,5,1,0.38,-,0.4,0.1343,68,1104,1172
2012-02-03,19,0,1,5,1,0.34,0.3485,0.49,0.1045,44,768,812
2012-02-03,20,0,1,5,1,0.34,-,0.49,0.1045,32,465,497
2012-02-03,21,0,1,5,1,0.34,0.3485,0.49,0.1045,32,378,410
2012-02-03,22,0,1,5,1,0.34,0.3485,0.49,0.1045,12,348,360
2012-02-03,23,0,1,5,1,0.26,0.2727,0.7,0.1045,12,222,234
2012-02-04,0,0,0,6,1,0.26,-,0.7,0.1045,40,228,268
2012-02-04,1,0,0,6,1,0.26,-,0.7,0.1045,0,129,129
2012-02-04,2,0,0,6,1,0.24,0.2576,0.7,0.0896,24,114,138
2012-02-04,3,0,0,6,1,0.24,-,0.75,0.0,4,51,55
2012-02-04,4,0,0,6,1,0.24,0.2576,0.81,0.0896,4,15,19
2012-02-04,5,0,0,6,1,0.24,0.2576,0.81,0.0896,4,9,13
2012-02-04,6,0,0,6,1,0.22,0.2273,0.87,0.1343,4,12,16
2012-02-04,7,0,0,6,2,0.24,0.2424,0.87,0.1343,4,81,85
2012-02-04,8,0,0,6,1,0.24,0.2879,0.87,0.0,16,258,274
2012-02-04,9,0,0,6,1,0.24,-,0.81,0.1343,64,423,487
2012-02-04,10,0,0,6,1,0.24,0.2576,0.87,0.1045,124,579,703
2012-02-04,11,0,0,6,1,0.3,-,0.7,0.0,184,672,856
2012-02-04,12,0,0,6,2,0.3,0.3182,0.7,0.0896,160,780,940
2012-02-04,13,0,0,6,2,0.3,0.2879,0.7,0.19399999999999998,232,732,964
2012-02-04,14,0,0,6,2,0.32,-,0.66,0.2239,188,687,875
2012-02-04,15,0,0,6,2,0.32,0.303,0.66,0.2239,244,732,976
2012-02-04,16,0,0,6,2,0.34,0.3333,0.61,0.1642,80,369,449
2012-02-04,17,0,0,6,3,0.3,0.2879,0.7,0.19399999999999998,52,162,214
2012-02-04,18,0,0,6,3,0.28,-,0.75,0.1642,24,174,198
2012-02-04,19,0,0,6,3,0.26,0.2727,0.87,0.1343,20,225,245
